    Frequencies          Coefficients
----------------------------------------
-2.362181090545e+02    1.162538220244e+01
-1.611805902951e+02    1.974973829701e+01
-1.089544772386e+02    4.164965076053e+01
-7.053526763382e+01    5.931678229195e+01
1.500750375188e+00    7.657677405188e+01
7.233616808404e+01    7.111892699398e+01
1.131565782891e+02    5.259834819229e+01
1.701850925463e+02    3.009545720883e+01
2.482241120560e+02    1.796373669357e+01
