0	0	 
0.044111833	0.020456861	
0.060689183	0.010572616	
0.23133838	0.025107051	
0.50983787	0.059060245	
0.594089817	0.041384547	
0.602866061	0.036151711	
0.612617444	0.030337449	
0.719882653	0.082664588	
0.724758345	0.079757457	
0.767664429	0.054174704	
0.781316364	0.046034738	
0.904183786	0.089059057	
0.928562243	0.074523402	
0.936363349	0.069871993	
0.946114732	0.064057731	
0.957816391	0.057080616	
1.026583142	0.085848853	
1.068007015	0.107663476	
1.078733536	0.101267788	
1.239631351	0.121616486	
1.249382734	0.115802224	
1.254063397	0.117662739	
1.256208701	0.111732241	
1.42588276	0.126848103	
1.534903219	0.117660984	
1.614084446	0.130916867	
1.800335856	0.136148484	
1.986587265	0.141380101	
2.143584526	0.164054503	
2.150410494	0.15998452	
2.156261324	0.156495963	
2.165037568	0.151263127	
2.172838674	0.146611718	
2.280946341	0.139975262	
2.463429879	0.205914751	
2.510821599	0.205565603	
2.526813866	0.168122049	
2.645780735	0.213472073	
2.672109468	0.197773566	
2.683811128	0.190796452	
2.690637095	0.186726468	
2.716965829	0.171027961	
2.832032144	0.21870369	
2.888590164	0.184980971	
3.030375268	0.230679704	
3.097269754	0.176839785	
3.116031414	0.179607227	
3.394686926	0.232072836	
3.404438309	0.226258574	
3.57801292	0.239048731	
3.724283661	0.268118822	
3.795663782	0.276723393	
3.954416292	0.24718626	
4.106537862	0.272767793	
4.117225378	0.25244128	
4.126040628	0.261139269	
4.13579201	0.255325008	
4.273286506	0.289627934	
4.282062751	0.284395098	
4.290838995	0.279162263	
4.460513054	0.294278125	
4.508294829	0.265788241	
4.528349354	0.299961216	
4.840816979	0.300089949	
5.025118112	0.306484418	
5.125440337	0.321089064	
5.382993857	0.325669044	
5.392745239	0.319854783	
5.401521484	0.314621947	
5.406280159	0.321087309	
5.40932259	0.309970537	
5.549742501	0.342529185	
5.558518745	0.337296349	
5.566319851	0.33264494	
5.646398206	0.345365911	
5.73599391	0.347760802	
5.884214927	0.37566804	
5.892991172	0.370435205	
5.912493937	0.358806681	
5.921270181	0.353573845	
6.029510529	0.405319557	
6.037311635	0.400668148	
6.042187327	0.397761017	
6.051938709	0.391946755	
6.057789539	0.388458198	
6.064615507	0.384388214	
6.071441475	0.380318231	
6.097770208	0.364619724	
6.105571314	0.406481922	
6.17437707	0.36545649	
6.402013348	0.415782791	
6.413715007	0.408805677	
6.421516113	0.385548824	
6.586314481	0.42217726	
6.964668129	0.429151937	
7.148969262	0.435546406	
7.332295257	0.442522301	
7.486367103	0.466940982	
7.497093624	0.460545294	
7.504894731	0.455893885	
7.51659639	0.44891677	
7.671643375	0.472754025	
7.7021457	0.459218375	
7.742867474	0.434938017	
7.850093678	0.482637052	
7.857894784	0.477985642	
8.034394811	0.489031521	
8.182381794	0.50777558	
8.218695944	0.49542599	
8.218890971	0.486006983	
8.4010468	0.502983312	
8.570720859	0.518099174	
8.580472241	0.512284912	
8.589248486	0.507052076	
8.710360659	0.527866159	
8.756972268	0.523330791	
8.944198816	0.527980981	
8.957499702	0.547958493	
9.129475087	0.533794024	
9.30792539	0.543677051	
9.317676773	0.537862789	
9.489301108	0.551815798	
9.506853597	0.541350127	
9.67457738	0.557628841	
9.722788216	0.594002181	
9.76350999	0.569721824	
9.850102268	0.569256146	
9.860828789	0.562860458	
10.0344034	0.575650615	
10.21675426	0.583207937	
10.51756491	0.622463542	
10.58828194	0.594252597	
10.59803332	0.588438335	
10.73650295	0.622159835	
10.74917975	0.614601295	
10.76088141	0.60762418	
10.77355821	0.60006564	
11.03290598	0.650089404	
11.11290633	0.630297364	
11.2981826	0.636110407	
11.44737875	0.663436219	
11.45810527	0.657040531	
11.48248373	0.642504876	
11.63265502	0.669249262	
11.65313293	0.657039312	
11.66971028	0.647155067	
11.82085671	0.673318027	
12.1113309	0.676874502	
12.38058608	0.688431451	
12.38936232	0.683198615	
12.55611097	0.700058756	
12.56586235	0.694244494	
12.59718379	0.722082692	
12.63228877	0.70115135	
12.68580435	0.739013092	
12.69555574	0.73319883	
12.70628226	0.726803142	
12.71895906	0.719244601	
12.72676016	0.714593192	
12.73846182	0.707616077	
12.80640946	0.764780877	
12.85742869	0.752966102	
12.87205576	0.744244709	
13.04075468	0.759941997	
13.11954586	0.745522286	
13.2143293	0.772732154	
13.40253098	0.776800919	
13.58585698	0.783776814	
13.60680295	0.789893223	
13.76333214	0.794241267	
13.77308353	0.788427005	
13.85253779	0.81082281	
14.12608358	0.810518762	
14.13290955	0.806448779	
14.14071065	0.801797369	
14.29770791	0.824471772	
14.30648416	0.819238936	
14.60585161	0.873309134	
14.66923559	0.835516432	
14.67801184	0.830283596	
14.79307815	0.877959325	
14.80575495	0.870400784	
14.84573562	0.84656231	
14.89726193	0.857701998	
14.93096271	0.837607908	
14.96275221	0.893075187	
14.97445387	0.886098073	
15.01150913	0.864003877	
15.02223565	0.857608189	
15.03296217	0.851212501	
15.17728263	0.881445444	
15.342081	0.899468437	
15.419624	0.881141591	
15.53028269	0.903537202	
15.61480767	0.932212313	
15.65272105	0.909606462	
15.89888495	0.91632614	
15.91058661	0.909349026	
16.08318608	0.922720609	
16.15402013	0.945604862	
16.24310876	0.943650733	
16.24700931	0.941325029	
16.25773583	0.93492934	
16.46446515	0.927951007	
16.62048727	0.951206836	
16.69744518	0.95648565	
16.9959155	0.959925791	
17.00274147	0.955855808	
17.18411719	0.963994555	
17.24227444	0.966529184	
17.56637139	0.968643527	
18.07215611	0.974059201	
18.14170297	0.974454132	
18.72483566	0.975613328	
19.48197201	0.97070141	
19.7019242	0.974444381	
20.28993258	0.972696446	
20.88086637	0.969204232	
21.27482223	0.966876089	
21.46470115	0.960642079	
21.66975323	0.96396652	
22.06760964	0.959312673	
22.32407101	0.950589769	
22.46351578	0.955821678	
22.66634454	0.951169049	
22.86722302	0.947679273	
23.18624926	0.938862951	
23.26117888	0.945351131	
23.46303251	0.941279928	
23.66196071	0.938953005	
24.04421491	0.929647894	
24.05981713	0.934299157	
24.2577702	0.93255366	
24.26167075	0.930227955	
24.65757689	0.92673696	
24.85552995	0.924991463	
25.44451347	0.922662101	
25.74750843	0.918753064	
26.03544726	0.919169887	
26.43037826	0.916260318	
27.01448608	0.916838088	
27.40064084	0.919161355	
27.70636619	0.922927046	
27.98182325	0.921483403	
28.36700286	0.924388096	
28.75218248	0.927292789	
29.09090651	0.934639822	
29.13736209	0.930197482	
29.32556378	0.934266246	
29.63152316	0.947195117	
29.70879312	0.938333792	
30.09202246	0.942401337	
30.17494822	0.958075905	
30.43893765	0.968121194	
30.4752518	0.946468883	
30.66345349	0.950537647	
30.9879795	0.975652967	
31.03790658	0.959838029	
31.040832	0.95809375	
31.22513313	0.964488219	
31.25056474	0.98653551	
31.59958622	0.9737886	
31.60641219	0.969718617	
31.78876305	0.977275939	
31.97696473	0.981344703	
32.07904221	0.994902782	
32.16029073	0.988320599	
32.16516642	0.985413468	
32.53961952	0.994713849	
33.31290416	0.998778956	
33.75846434	0.998241265	
34.09398992	0.998192655	
34.29291812	0.995865731	
34.88580219	0.991210665	
35.46456626	0.985671928	
35.47868626	0.986555598	
35.68053988	0.982484396	
35.77068166	0.970599606	
35.79455305	0.956366293	
35.81280764	0.945481994	
36.07839629	0.977830549	
36.11545155	0.955736353	
36.12173144	0.928735165	
36.28707588	0.969689363	
36.31730517	0.951665151	
